participant,variable,date,status,missing_streak_days,message
p05,Exercise_Distance,2020-02-01,Available,0.0,
p05,Exercise_Calories,2020-02-01,Available,0.0,
p05,Exercise_Avg_HR,2020-02-01,Available,1.0,
p05,Sleep_Hours,2020-02-01,Available,2.0,
p05,Sleep_Duration_Score,2020-02-01,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-01,Available,2.0,
p05,Sleep_Restlessness,2020-02-01,Available,2.0,
p05,Sleep_Composition,2020-02-01,Available,2.0,
p05,Sleep_Revitalization,2020-02-01,Available,2.0,
p05,Sleep_Score,2020-02-01,Available,2.0,
p05,Steps,2020-02-02,Available,0.0,
p05,Exercise_Count,2020-02-02,Available,0.0,
p05,Exercise_Duration,2020-02-02,Available,0.0,
p05,Exercise_Distance,2020-02-02,Available,0.0,
p05,Exercise_Calories,2020-02-02,Available,0.0,
p05,Exercise_Avg_HR,2020-02-02,Available,1.0,
p05,Sleep_Hours,2020-02-02,Available,3.0,
p05,Sleep_Duration_Score,2020-02-02,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-02,Available,3.0,
p05,Sleep_Restlessness,2020-02-02,Available,3.0,
p05,Sleep_Composition,2020-02-02,Available,3.0,
p05,Sleep_Revitalization,2020-02-02,Available,3.0,
p05,Sleep_Score,2020-02-02,Available,3.0,
p05,Steps,2020-02-03,Available,0.0,
p05,Exercise_Count,2020-02-03,Available,0.0,
p05,Exercise_Duration,2020-02-03,Available,0.0,
p05,Exercise_Distance,2020-02-03,Available,0.0,
p05,Exercise_Calories,2020-02-03,Available,0.0,
p05,Exercise_Avg_HR,2020-02-03,Available,1.0,
p05,Sleep_Hours,2020-02-03,Available,3.0,
p05,Sleep_Duration_Score,2020-02-03,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-03,Available,3.0,
p05,Sleep_Restlessness,2020-02-03,Available,3.0,
p05,Sleep_Composition,2020-02-03,Available,3.0,
p05,Sleep_Revitalization,2020-02-03,Available,3.0,
p05,Sleep_Score,2020-02-03,Available,3.0,
p05,Steps,2020-02-04,Available,0.0,
p05,Exercise_Count,2020-02-04,Available,0.0,
p05,Exercise_Duration,2020-02-04,Available,0.0,
p05,Exercise_Distance,2020-02-04,Available,0.0,
p05,Exercise_Calories,2020-02-04,Available,0.0,
p05,Exercise_Avg_HR,2020-02-04,Available,1.0,
p05,Sleep_Hours,2020-02-04,Available,3.0,
p05,Sleep_Duration_Score,2020-02-04,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-04,Available,3.0,
p05,Sleep_Restlessness,2020-02-04,Available,3.0,
p05,Sleep_Composition,2020-02-04,Available,3.0,
p05,Sleep_Revitalization,2020-02-04,Available,3.0,
p05,Sleep_Score,2020-02-04,Available,3.0,
p05,Steps,2020-02-05,Available,0.0,
p05,Exercise_Count,2020-02-05,Available,0.0,
p05,Exercise_Duration,2020-02-05,Available,0.0,
p05,Exercise_Distance,2020-02-05,Available,0.0,
p05,Exercise_Calories,2020-02-05,Available,0.0,
p05,Exercise_Avg_HR,2020-02-05,Available,1.0,
p05,Sleep_Hours,2020-02-05,Available,3.0,
p05,Sleep_Duration_Score,2020-02-05,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-05,Available,3.0,
p05,Sleep_Restlessness,2020-02-05,Available,3.0,
p05,Sleep_Composition,2020-02-05,Available,3.0,
p05,Sleep_Revitalization,2020-02-05,Available,3.0,
p05,Sleep_Score,2020-02-05,Available,3.0,
p05,Steps,2020-02-06,Available,0.0,
p05,Exercise_Count,2020-02-06,Available,0.0,
p05,Exercise_Duration,2020-02-06,Available,0.0,
p05,Exercise_Distance,2020-02-06,Available,0.0,
p05,Exercise_Calories,2020-02-06,Available,0.0,
p05,Exercise_Avg_HR,2020-02-06,Available,1.0,
p05,Sleep_Hours,2020-02-06,Available,3.0,
p05,Sleep_Duration_Score,2020-02-06,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-06,Available,3.0,
p05,Sleep_Restlessness,2020-02-06,Available,3.0,
p05,Sleep_Composition,2020-02-06,Available,3.0,
p05,Sleep_Revitalization,2020-02-06,Available,3.0,
p05,Sleep_Score,2020-02-06,Available,3.0,
p05,Steps,2020-02-07,Available,0.0,
p05,Exercise_Count,2020-02-07,Available,0.0,
p05,Exercise_Duration,2020-02-07,Available,0.0,
p05,Exercise_Distance,2020-02-07,Available,0.0,
p05,Exercise_Calories,2020-02-07,Available,0.0,
p05,Exercise_Avg_HR,2020-02-07,Available,1.0,
p05,Sleep_Hours,2020-02-07,Available,2.0,
p05,Sleep_Duration_Score,2020-02-07,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-07,Available,2.0,
p05,Sleep_Restlessness,2020-02-07,Available,2.0,
p05,Sleep_Composition,2020-02-07,Available,2.0,
p05,Sleep_Revitalization,2020-02-07,Available,2.0,
p05,Sleep_Score,2020-02-07,Available,2.0,
p05,Steps,2020-02-08,Available,0.0,
p05,Exercise_Count,2020-02-08,Available,0.0,
p05,Exercise_Duration,2020-02-08,Available,0.0,
p05,Exercise_Distance,2020-02-08,Available,0.0,
p05,Exercise_Calories,2020-02-08,Available,0.0,
p05,Exercise_Avg_HR,2020-02-08,Available,1.0,
p05,Sleep_Hours,2020-02-08,Available,1.0,
p05,Sleep_Duration_Score,2020-02-08,Available,1.0,
p05,Deep_Sleep_Minutes,2020-02-08,Available,1.0,
p05,Sleep_Restlessness,2020-02-08,Available,1.0,
p05,Sleep_Composition,2020-02-08,Available,1.0,
p05,Sleep_Revitalization,2020-02-08,Available,1.0,
p05,Sleep_Score,2020-02-08,Available,1.0,
p05,Steps,2020-02-09,Available,1.0,
p05,Exercise_Count,2020-02-09,Available,0.0,
p05,Exercise_Duration,2020-02-09,Available,0.0,
p05,Exercise_Distance,2020-02-09,Available,0.0,
p05,Exercise_Calories,2020-02-09,Available,0.0,
p05,Exercise_Avg_HR,2020-02-09,Available,1.0,
p05,Sleep_Hours,2020-02-09,Available,1.0,
p05,Sleep_Duration_Score,2020-02-09,Available,1.0,
p05,Deep_Sleep_Minutes,2020-02-09,Available,1.0,
p05,Sleep_Restlessness,2020-02-09,Available,1.0,
p05,Sleep_Composition,2020-02-09,Available,1.0,
p05,Sleep_Revitalization,2020-02-09,Available,1.0,
p05,Sleep_Score,2020-02-09,Available,1.0,
p05,Steps,2020-02-10,Available,1.0,
p05,Exercise_Count,2020-02-10,Available,0.0,
p05,Exercise_Duration,2020-02-10,Available,0.0,
p05,Exercise_Distance,2020-02-10,Available,0.0,
p05,Exercise_Calories,2020-02-10,Available,0.0,
p05,Exercise_Avg_HR,2020-02-10,Available,2.0,
p05,Sleep_Hours,2020-02-10,Available,2.0,
p05,Sleep_Duration_Score,2020-02-10,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-10,Available,2.0,
p05,Sleep_Restlessness,2020-02-10,Available,2.0,
p05,Sleep_Composition,2020-02-10,Available,2.0,
p05,Sleep_Revitalization,2020-02-10,Available,2.0,
p05,Sleep_Score,2020-02-10,Available,2.0,
p05,Steps,2020-02-11,Available,1.0,
p05,Exercise_Count,2020-02-11,Available,0.0,
p05,Exercise_Duration,2020-02-11,Available,0.0,
p05,Exercise_Distance,2020-02-11,Available,0.0,
p05,Exercise_Calories,2020-02-11,Available,0.0,
p05,Exercise_Avg_HR,2020-02-11,Available,2.0,
p05,Sleep_Hours,2020-02-11,Available,2.0,
p05,Sleep_Duration_Score,2020-02-11,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-11,Available,2.0,
p05,Sleep_Restlessness,2020-02-11,Available,2.0,
p05,Sleep_Composition,2020-02-11,Available,2.0,
p05,Sleep_Revitalization,2020-02-11,Available,2.0,
p05,Sleep_Score,2020-02-11,Available,2.0,
p05,Steps,2020-02-12,Available,1.0,
p05,Exercise_Count,2020-02-12,Available,0.0,
p05,Exercise_Duration,2020-02-12,Available,0.0,
p05,Exercise_Distance,2020-02-12,Available,0.0,
p05,Exercise_Calories,2020-02-12,Available,0.0,
p05,Exercise_Avg_HR,2020-02-12,Available,3.0,
p05,Sleep_Hours,2020-02-12,Available,3.0,
p05,Sleep_Duration_Score,2020-02-12,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-12,Available,3.0,
p05,Sleep_Restlessness,2020-02-12,Available,3.0,
p05,Sleep_Composition,2020-02-12,Available,3.0,
p05,Sleep_Revitalization,2020-02-12,Available,3.0,
p05,Sleep_Score,2020-02-12,Available,3.0,
p05,Steps,2020-02-13,Available,1.0,
p05,Exercise_Count,2020-02-13,Available,0.0,
p05,Exercise_Duration,2020-02-13,Available,0.0,
p05,Exercise_Distance,2020-02-13,Available,0.0,
p05,Exercise_Calories,2020-02-13,Available,0.0,
p05,Exercise_Avg_HR,2020-02-13,Available,4.0,
p05,Sleep_Hours,2020-02-13,Available,4.0,
p05,Sleep_Duration_Score,2020-02-13,Available,4.0,
p05,Deep_Sleep_Minutes,2020-02-13,Available,4.0,
p05,Sleep_Restlessness,2020-02-13,Available,4.0,
p05,Sleep_Composition,2020-02-13,Available,4.0,
p05,Sleep_Revitalization,2020-02-13,Available,4.0,
p05,Sleep_Score,2020-02-13,Available,4.0,
p05,Steps,2020-02-14,Available,1.0,
p05,Exercise_Count,2020-02-14,Available,0.0,
p05,Exercise_Duration,2020-02-14,Available,0.0,
p05,Exercise_Distance,2020-02-14,Available,0.0,
p05,Exercise_Calories,2020-02-14,Available,0.0,
p05,Exercise_Avg_HR,2020-02-14,Available,4.0,
p05,Sleep_Hours,2020-02-14,Available,4.0,
p05,Sleep_Duration_Score,2020-02-14,Available,4.0,
p05,Deep_Sleep_Minutes,2020-02-14,Available,4.0,
p05,Sleep_Restlessness,2020-02-14,Available,4.0,
p05,Sleep_Composition,2020-02-14,Available,4.0,
p05,Sleep_Revitalization,2020-02-14,Available,4.0,
p05,Sleep_Score,2020-02-14,Available,4.0,
p05,Steps,2020-02-15,Available,1.0,
p05,Exercise_Count,2020-02-15,Available,0.0,
p05,Exercise_Duration,2020-02-15,Available,0.0,
p05,Exercise_Distance,2020-02-15,Available,0.0,
p05,Exercise_Calories,2020-02-15,Available,0.0,
p05,Exercise_Avg_HR,2020-02-15,Available,5.0,
p05,Sleep_Hours,2020-02-15,Available,5.0,
p05,Sleep_Duration_Score,2020-02-15,Available,5.0,
p05,Deep_Sleep_Minutes,2020-02-15,Available,5.0,
p05,Sleep_Restlessness,2020-02-15,Available,5.0,
p05,Sleep_Composition,2020-02-15,Available,5.0,
p05,Sleep_Revitalization,2020-02-15,Available,5.0,
p05,Sleep_Score,2020-02-15,Available,5.0,
p05,Steps,2020-02-16,Available,0.0,
p05,Exercise_Count,2020-02-16,Available,0.0,
p05,Exercise_Duration,2020-02-16,Available,0.0,
p05,Exercise_Distance,2020-02-16,Available,0.0,
p05,Exercise_Calories,2020-02-16,Available,0.0,
p05,Exercise_Avg_HR,2020-02-16,Available,4.0,
p05,Sleep_Hours,2020-02-16,Available,4.0,
p05,Sleep_Duration_Score,2020-02-16,Available,4.0,
p05,Deep_Sleep_Minutes,2020-02-16,Available,4.0,
p05,Sleep_Restlessness,2020-02-16,Available,4.0,
p05,Sleep_Composition,2020-02-16,Available,4.0,
p05,Sleep_Revitalization,2020-02-16,Available,4.0,
p05,Sleep_Score,2020-02-16,Available,4.0,
p05,Steps,2020-02-17,Available,0.0,
p05,Exercise_Count,2020-02-17,Available,0.0,
p05,Exercise_Duration,2020-02-17,Available,0.0,
p05,Exercise_Distance,2020-02-17,Available,0.0,
p05,Exercise_Calories,2020-02-17,Available,0.0,
p05,Exercise_Avg_HR,2020-02-17,Available,3.0,
p05,Sleep_Hours,2020-02-17,Available,3.0,
p05,Sleep_Duration_Score,2020-02-17,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-17,Available,3.0,
p05,Sleep_Restlessness,2020-02-17,Available,3.0,
p05,Sleep_Composition,2020-02-17,Available,3.0,
p05,Sleep_Revitalization,2020-02-17,Available,3.0,
p05,Sleep_Score,2020-02-17,Available,3.0,
p05,Steps,2020-02-18,Available,0.0,
p05,Exercise_Count,2020-02-18,Available,0.0,
p05,Exercise_Duration,2020-02-18,Available,0.0,
p05,Exercise_Distance,2020-02-18,Available,0.0,
p05,Exercise_Calories,2020-02-18,Available,0.0,
p05,Exercise_Avg_HR,2020-02-18,Available,3.0,
p05,Sleep_Hours,2020-02-18,Available,3.0,
p05,Sleep_Duration_Score,2020-02-18,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-18,Available,3.0,
p05,Sleep_Restlessness,2020-02-18,Available,3.0,
p05,Sleep_Composition,2020-02-18,Available,3.0,
p05,Sleep_Revitalization,2020-02-18,Available,3.0,
p05,Sleep_Score,2020-02-18,Available,3.0,
p05,Steps,2020-02-19,Available,0.0,
p05,Exercise_Count,2020-02-19,Available,0.0,
p05,Exercise_Duration,2020-02-19,Available,0.0,
p05,Exercise_Distance,2020-02-19,Available,0.0,
p05,Exercise_Calories,2020-02-19,Available,0.0,
p05,Exercise_Avg_HR,2020-02-19,Available,2.0,
p05,Sleep_Hours,2020-02-19,Available,2.0,
p05,Sleep_Duration_Score,2020-02-19,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-19,Available,2.0,
p05,Sleep_Restlessness,2020-02-19,Available,2.0,
p05,Sleep_Composition,2020-02-19,Available,2.0,
p05,Sleep_Revitalization,2020-02-19,Available,2.0,
p05,Sleep_Score,2020-02-19,Available,2.0,
p05,Steps,2020-02-20,Available,0.0,
p05,Exercise_Count,2020-02-20,Available,0.0,
p05,Exercise_Duration,2020-02-20,Available,0.0,
p05,Exercise_Distance,2020-02-20,Available,0.0,
p05,Exercise_Calories,2020-02-20,Available,0.0,
p05,Exercise_Avg_HR,2020-02-20,Available,1.0,
p05,Sleep_Hours,2020-02-20,Available,1.0,
p05,Sleep_Duration_Score,2020-02-20,Available,1.0,
p05,Deep_Sleep_Minutes,2020-02-20,Available,1.0,
p05,Sleep_Restlessness,2020-02-20,Available,1.0,
p05,Sleep_Composition,2020-02-20,Available,1.0,
p05,Sleep_Revitalization,2020-02-20,Available,1.0,
p05,Sleep_Score,2020-02-20,Available,1.0,
p05,Steps,2020-02-21,Available,0.0,
p05,Exercise_Count,2020-02-21,Available,0.0,
p05,Exercise_Duration,2020-02-21,Available,0.0,
p05,Exercise_Distance,2020-02-21,Available,0.0,
p05,Exercise_Calories,2020-02-21,Available,0.0,
p05,Exercise_Avg_HR,2020-02-21,Available,1.0,
p05,Sleep_Hours,2020-02-21,Available,1.0,
p05,Sleep_Duration_Score,2020-02-21,Available,1.0,
p05,Deep_Sleep_Minutes,2020-02-21,Available,1.0,
p05,Sleep_Restlessness,2020-02-21,Available,1.0,
p05,Sleep_Composition,2020-02-21,Available,1.0,
p05,Sleep_Revitalization,2020-02-21,Available,1.0,
p05,Sleep_Score,2020-02-21,Available,1.0,
p05,Steps,2020-02-22,Available,0.0,
p05,Exercise_Count,2020-02-22,Available,0.0,
p05,Exercise_Duration,2020-02-22,Available,0.0,
p05,Exercise_Distance,2020-02-22,Available,0.0,
p05,Exercise_Calories,2020-02-22,Available,0.0,
p05,Exercise_Avg_HR,2020-02-22,Available,1.0,
p05,Sleep_Hours,2020-02-22,Available,1.0,
p05,Sleep_Duration_Score,2020-02-22,Available,1.0,
p05,Deep_Sleep_Minutes,2020-02-22,Available,1.0,
p05,Sleep_Restlessness,2020-02-22,Available,1.0,
p05,Sleep_Composition,2020-02-22,Available,1.0,
p05,Sleep_Revitalization,2020-02-22,Available,1.0,
p05,Sleep_Score,2020-02-22,Available,1.0,
p05,Steps,2020-02-23,Available,1.0,
p05,Exercise_Count,2020-02-23,Available,0.0,
p05,Exercise_Duration,2020-02-23,Available,0.0,
p05,Exercise_Distance,2020-02-23,Available,0.0,
p05,Exercise_Calories,2020-02-23,Available,0.0,
p05,Exercise_Avg_HR,2020-02-23,Available,2.0,
p05,Sleep_Hours,2020-02-23,Available,2.0,
p05,Sleep_Duration_Score,2020-02-23,Available,2.0,
p05,Deep_Sleep_Minutes,2020-02-23,Available,2.0,
p05,Sleep_Restlessness,2020-02-23,Available,2.0,
p05,Sleep_Composition,2020-02-23,Available,2.0,
p05,Sleep_Revitalization,2020-02-23,Available,2.0,
p05,Sleep_Score,2020-02-23,Available,2.0,
p05,Steps,2020-02-24,Available,2.0,
p05,Exercise_Count,2020-02-24,Available,0.0,
p05,Exercise_Duration,2020-02-24,Available,0.0,
p05,Exercise_Distance,2020-02-24,Available,0.0,
p05,Exercise_Calories,2020-02-24,Available,0.0,
p05,Exercise_Avg_HR,2020-02-24,Available,3.0,
p05,Sleep_Hours,2020-02-24,Available,3.0,
p05,Sleep_Duration_Score,2020-02-24,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-24,Available,3.0,
p05,Sleep_Restlessness,2020-02-24,Available,3.0,
p05,Sleep_Composition,2020-02-24,Available,3.0,
p05,Sleep_Revitalization,2020-02-24,Available,3.0,
p05,Sleep_Score,2020-02-24,Available,3.0,
p05,Steps,2020-02-25,Available,2.0,
p05,Exercise_Count,2020-02-25,Available,0.0,
p05,Exercise_Duration,2020-02-25,Available,0.0,
p05,Exercise_Distance,2020-02-25,Available,0.0,
p05,Exercise_Calories,2020-02-25,Available,0.0,
p05,Exercise_Avg_HR,2020-02-25,Available,3.0,
p05,Sleep_Hours,2020-02-25,Available,3.0,
p05,Sleep_Duration_Score,2020-02-25,Available,3.0,
p05,Deep_Sleep_Minutes,2020-02-25,Available,3.0,
p05,Sleep_Restlessness,2020-02-25,Available,3.0,
p05,Sleep_Composition,2020-02-25,Available,3.0,
p05,Sleep_Revitalization,2020-02-25,Available,3.0,
p05,Sleep_Score,2020-02-25,Available,3.0,
p05,Steps,2020-02-26,Available,3.0,
p05,Exercise_Count,2020-02-26,Available,0.0,
p05,Exercise_Duration,2020-02-26,Available,0.0,
p05,Exercise_Distance,2020-02-26,Available,0.0,
p05,Exercise_Calories,2020-02-26,Available,0.0,
p05,Exercise_Avg_HR,2020-02-26,Available,4.0,
p05,Sleep_Hours,2020-02-26,Available,4.0,
p05,Sleep_Duration_Score,2020-02-26,Available,4.0,
p05,Deep_Sleep_Minutes,2020-02-26,Available,4.0,
p05,Sleep_Restlessness,2020-02-26,Available,4.0,
p05,Sleep_Composition,2020-02-26,Available,4.0,
p05,Sleep_Revitalization,2020-02-26,Available,4.0,
p05,Sleep_Score,2020-02-26,Available,4.0,
p05,Steps,2020-02-27,Available,3.0,
p05,Exercise_Count,2020-02-27,Available,0.0,
p05,Exercise_Duration,2020-02-27,Available,0.0,
p05,Exercise_Distance,2020-02-27,Available,0.0,
p05,Exercise_Calories,2020-02-27,Available,0.0,
p05,Exercise_Avg_HR,2020-02-27,Available,4.0,
p05,Sleep_Hours,2020-02-27,Available,4.0,
p05,Sleep_Duration_Score,2020-02-27,Available,4.0,
p05,Deep_Sleep_Minutes,2020-02-27,Available,4.0,
p05,Sleep_Restlessness,2020-02-27,Available,4.0,
p05,Sleep_Composition,2020-02-27,Available,4.0,
p05,Sleep_Revitalization,2020-02-27,Available,4.0,
p05,Sleep_Score,2020-02-27,Available,4.0,
p05,Steps,2020-02-28,Available,4.0,
p05,Exercise_Count,2020-02-28,Available,0.0,
p05,Exercise_Duration,2020-02-28,Available,0.0,
p05,Exercise_Distance,2020-02-28,Available,0.0,
p05,Exercise_Calories,2020-02-28,Available,0.0,
p05,Exercise_Avg_HR,2020-02-28,Available,5.0,
p05,Sleep_Hours,2020-02-28,Available,5.0,
p05,Sleep_Duration_Score,2020-02-28,Available,5.0,
p05,Deep_Sleep_Minutes,2020-02-28,Available,5.0,
p05,Sleep_Restlessness,2020-02-28,Available,5.0,
p05,Sleep_Composition,2020-02-28,Available,5.0,
p05,Sleep_Revitalization,2020-02-28,Available,5.0,
p05,Sleep_Score,2020-02-28,Available,5.0,
p05,Steps,2020-02-29,Available,4.0,
p05,Exercise_Count,2020-02-29,Available,0.0,
p05,Exercise_Duration,2020-02-29,Available,0.0,
p05,Exercise_Distance,2020-02-29,Available,0.0,
p05,Exercise_Calories,2020-02-29,Available,0.0,
p05,Exercise_Avg_HR,2020-02-29,Available,5.0,
p05,Sleep_Hours,2020-02-29,Available,5.0,
p05,Sleep_Duration_Score,2020-02-29,Available,5.0,
p05,Deep_Sleep_Minutes,2020-02-29,Available,5.0,
p05,Sleep_Restlessness,2020-02-29,Available,5.0,
p05,Sleep_Composition,2020-02-29,Available,5.0,
p05,Sleep_Revitalization,2020-02-29,Available,5.0,
p05,Sleep_Score,2020-02-29,Available,5.0,
p05,Steps,2020-03-01,Available,3.0,
p05,Exercise_Count,2020-03-01,Available,0.0,
p05,Exercise_Duration,2020-03-01,Available,0.0,
p05,Exercise_Distance,2020-03-01,Available,0.0,
p05,Exercise_Calories,2020-03-01,Available,0.0,
p05,Exercise_Avg_HR,2020-03-01,Available,5.0,
p05,Sleep_Hours,2020-03-01,Available,5.0,
p05,Sleep_Duration_Score,2020-03-01,Available,5.0,
p05,Deep_Sleep_Minutes,2020-03-01,Available,5.0,
p05,Sleep_Restlessness,2020-03-01,Available,5.0,
p05,Sleep_Composition,2020-03-01,Available,5.0,
p05,Sleep_Revitalization,2020-03-01,Available,5.0,
p05,Sleep_Score,2020-03-01,Available,5.0,
p05,Steps,2020-03-02,Available,2.0,
p05,Exercise_Count,2020-03-02,Available,0.0,
p05,Exercise_Duration,2020-03-02,Available,0.0,
p05,Exercise_Distance,2020-03-02,Available,0.0,
p05,Exercise_Calories,2020-03-02,Available,0.0,
p05,Exercise_Avg_HR,2020-03-02,Available,5.0,
p05,Sleep_Hours,2020-03-02,Available,5.0,
p05,Sleep_Duration_Score,2020-03-02,Available,5.0,
p05,Deep_Sleep_Minutes,2020-03-02,Available,5.0,
p05,Sleep_Restlessness,2020-03-02,Available,5.0,
p05,Sleep_Composition,2020-03-02,Available,5.0,
p05,Sleep_Revitalization,2020-03-02,Available,5.0,
p05,Sleep_Score,2020-03-02,Available,5.0,
p05,Steps,2020-03-03,Available,2.0,
p05,Exercise_Count,2020-03-03,Available,0.0,
p05,Exercise_Duration,2020-03-03,Available,0.0,
p05,Exercise_Distance,2020-03-03,Available,0.0,
p05,Exercise_Calories,2020-03-03,Available,0.0,
p05,Exercise_Avg_HR,2020-03-03,Available,5.0,
p05,Sleep_Hours,2020-03-03,Available,5.0,
p05,Sleep_Duration_Score,2020-03-03,Available,5.0,
p05,Deep_Sleep_Minutes,2020-03-03,Available,5.0,
p05,Sleep_Restlessness,2020-03-03,Available,5.0,
p05,Sleep_Composition,2020-03-03,Available,5.0,
p05,Sleep_Revitalization,2020-03-03,Available,5.0,
p05,Sleep_Score,2020-03-03,Available,5.0,
p05,Steps,2020-03-04,Available,1.0,
p05,Exercise_Count,2020-03-04,Available,0.0,
p05,Exercise_Duration,2020-03-04,Available,0.0,
p05,Exercise_Distance,2020-03-04,Available,0.0,
p05,Exercise_Calories,2020-03-04,Available,0.0,
p05,Exercise_Avg_HR,2020-03-04,Available,5.0,
p05,Sleep_Hours,2020-03-04,Available,5.0,
p05,Sleep_Duration_Score,2020-03-04,Available,5.0,
p05,Deep_Sleep_Minutes,2020-03-04,Available,5.0,
p05,Sleep_Restlessness,2020-03-04,Available,5.0,
p05,Sleep_Composition,2020-03-04,Available,5.0,
p05,Sleep_Revitalization,2020-03-04,Available,5.0,
p05,Sleep_Score,2020-03-04,Available,5.0,
p05,Steps,2020-03-05,Available,1.0,
p05,Exercise_Count,2020-03-05,Available,0.0,
p05,Exercise_Duration,2020-03-05,Available,0.0,
p05,Exercise_Distance,2020-03-05,Available,0.0,
p05,Exercise_Calories,2020-03-05,Available,0.0,
p05,Exercise_Avg_HR,2020-03-05,Available,6.0,
p05,Sleep_Hours,2020-03-05,Available,6.0,
p05,Sleep_Duration_Score,2020-03-05,Available,6.0,
p05,Deep_Sleep_Minutes,2020-03-05,Available,6.0,
p05,Sleep_Restlessness,2020-03-05,Available,6.0,
p05,Sleep_Composition,2020-03-05,Available,6.0,
p05,Sleep_Revitalization,2020-03-05,Available,6.0,
p05,Sleep_Score,2020-03-05,Available,6.0,
p05,Steps,2020-03-06,Available,0.0,
p05,Exercise_Count,2020-03-06,Available,0.0,
p05,Exercise_Duration,2020-03-06,Available,0.0,
p05,Exercise_Distance,2020-03-06,Available,0.0,
p05,Exercise_Calories,2020-03-06,Available,0.0,
p05,Exercise_Avg_HR,2020-03-06,Available,6.0,
p05,Sleep_Hours,2020-03-06,Available,5.0,
p05,Sleep_Duration_Score,2020-03-06,Available,6.0,
p05,Deep_Sleep_Minutes,2020-03-06,Available,5.0,
p05,Sleep_Restlessness,2020-03-06,Available,6.0,
p05,Sleep_Composition,2020-03-06,Available,6.0,
p05,Sleep_Revitalization,2020-03-06,Available,6.0,
p05,Sleep_Score,2020-03-06,Available,6.0,
p05,Steps,2020-03-07,Available,0.0,
p05,Exercise_Count,2020-03-07,Available,0.0,
p05,Exercise_Duration,2020-03-07,Available,0.0,
p05,Exercise_Distance,2020-03-07,Available,0.0,
p05,Exercise_Calories,2020-03-07,Available,0.0,
p05,Exercise_Avg_HR,2020-03-07,Available,6.0,
p05,Sleep_Hours,2020-03-07,Available,4.0,
p05,Sleep_Duration_Score,2020-03-07,Available,5.0,
p05,Deep_Sleep_Minutes,2020-03-07,Available,4.0,
p05,Sleep_Restlessness,2020-03-07,Available,5.0,
p05,Sleep_Composition,2020-03-07,Available,5.0,
p05,Sleep_Revitalization,2020-03-07,Available,5.0,
